WeekStartingSat,Location,Total,AvgPriceItemSold,Type_Drink,Type_Food,Category_Carbonated,Category_Non Carbonated,Category_Salty,Category_Sweet,Category_Water,HealthyMarketing_False,HealthyMarketing_True,Payment_Cash,Payment_Credit,DayOfWeek_Sat,DayOfWeek_Sun,DayOfWeek_Mon,DayOfWeek_Tue,DayOfWeek_Wed,DayOfWeek_Thu,DayOfWeek_Fri
1/28/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
2/4/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
2/11/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
2/18/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
2/25/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
3/4/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
3/11/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
3/18/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
3/25/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
4/1/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
4/8/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
4/15/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
4/22/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
4/29/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
5/6/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
5/13/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
5/20/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
5/27/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
6/3/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
6/10/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
6/17/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
6/24/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
7/1/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
7/8/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
7/15/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
7/22/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
7/29/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
8/5/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
8/12/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
8/19/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
8/26/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
9/2/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
9/9/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
9/16/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
9/23/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
9/30/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
10/7/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
10/14/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
10/21/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
10/28/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
11/4/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
11/11/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
11/18/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
11/25/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
12/2/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
12/9/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
12/16/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
12/23/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
12/30/23,Office,,1.75892464,0.114465286,0.885534714,0.045588027,0.045914899,0.59694819,0.305658495,0.00589039,0.449238327,0.550761673,0.680524325,0.319475675,0.002339744,0.002051282,0.199700068,0.20596729,0.216995839,0.198150978,0.174794799
